row_id,sample,outcome.x,q60_1,q60_2,q60_3,q60_4,q60_5,q60_6,q60_7,q25_new,ideo5,dem_rep_oth,age,female,race_new,faminc_new,educ,trust_in_govt,trust_in_science,covid_subj_know,relig_scale,faminc_new.NA,faminc_new_Imp,percdist,q60_1_rank,q60_2_rank,q60_3_rank,q60_4_rank,q60_5_rank,q60_6_rank,q60_7_rank,q25_new_rank,avg_perc_rank,covmh,ps,orig_id,id.x,bm,match_id,rankperc,grp,id.y,outcome.y,q22,q59_1,outcome,q60_1a,q60_2a,q60_3a,q60_4a,q60_5a,q60_6a,q60_7a,q60_ingroup,q60_outgroup,q60_1a_rank,q60_2a_rank,q60_3a_rank,q60_4a_rank,q60_5a_rank,q60_6a_rank,q60_7a_rank,outcome_rank,q22_rank,q59_1_rank,q59_1_rank_inv
1018,1,0,2,4,4,4,6,2,2,1,4,2,64,1,1,NA,3,2,3,4,0.04091966607362801,1,6.0595419847328245,10.951338442580644,155.5,483.5,411,372,953.5,138,94.5,302,372.57142857142856,10.80319217381738,721.5181906301395,4,1018,413,1017,0,0,1018,0,1,5,0,1,3,3,3,5,1,1,1,5,0,0.5,0,0,1,0,0,0.5,0,1,0
868,1,1,5,4,4,4,4,4,4,1,4,2,62,1,1,8,2,3,4.5,4,0,0,8,1.6658274429191042,658.5,483.5,411,372,239,723.5,432.5,302,474.2857142857143,8.902768736212304,986.7598804236719,4,868,414,867,0,1,868,1,50,3,1,4,3,3,3,3,3,3,3,3,0,0,0.5,0,0,0,0,0.5,1,1,0
993,2,1,6,6,4,5,5,5,5,2,3,2,64,1,1,8,2,3,4.5,2,0.5606952237580402,0,8,6.403251105214252,984.5,1211,411,836,475,1125.5,821,843,837.7142857142857,8.632142343051626,905.255629259855,3,993,414,992,1,0,993,1,1,2,1,5,5,3,4,4,4,4,4,4,1,1,0.5,1,1,1,1,0.5,0,0,1
870,1,1,6,5,4,5,6,3,5,4,2,1,69,0,1,12,6,3,4,5,0.42821951553305043,0,12,4.174995877019712,984.5,838,411,836,953.5,328,821,1263,738.8571428571429,9.246294432102797,971.3289359288901,2,870,415,869,1,1,870,1,0,4,1,5,4,3,4,5,2,4,5,2,0.5,1,0.5,1,1,0.5,0.5,0.5,0,0.5,0.5
970,2,1,6,4,4,4,5,3,5,6,2,1,62,0,1,11,6,3,4,4,0.9199397837689887,0,11,3.240823813557959,984.5,483.5,411,372,475,328,821,1403,553.5714285714286,9.794949074655333,947.8498842922361,2,970,415,969,0,0,970,1,12,4,1,5,3,3,3,4,2,4,4,2,0.5,0,0.5,0,0,0.5,0.5,0.5,1,0.5,0.5
880,1,1,4,4,4,4,4,4,4,1,3,2,36,1,1,NA,6,2,4,3,0.04091966607362801,1,6.0595419847328245,1.101175422605881,438.5,483.5,411,372,239,723.5,432.5,302,442.85714285714283,15.045319162653328,779.7039692580639,3,880,416,879,0,1,880,1,15,3,1,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,1,0,1
1225,1,0,7,6,6,6,6,5,6,2,4,2,31,1,1,NA,5,2,4,4,0.3071027781579307,1,6.0595419847328245,1.751435002606952,1356,1211,1255,1278.5,953.5,1125.5,1208.5,843,1198.2857142857142,11.27706457634489,721.4377945451993,4,1225,416,1223,1,0,1225,0,3,4,0,6,5,5,5,5,4,5,4,5,1,1,1,1,1,1,1,0,0,1,0
886,1,0,4,3,3,3,4,4,5,1,3,3,41,0,4,2,3,2.6666666666666665,4,3,0.5831394553168194,0,2,5.6955597123405415,438.5,238.5,161.5,133,239,723.5,821,302,393.57142857142856,2.79497242469116,728.1949483428006,3,886,417,885,0,1,886,0,25,4,0,3,2,2,2,3,3,4,NA,NA,0,0,0,0,0,1,0,0,1,1,0
1482,1,1,7,4,4,4,6,1,6,1,4,3,40,0,4,4,4,2.6666666666666665,4,4,0.19351306965923085,0,4,15.891903062613114,1356,483.5,411,372,953.5,31,1208.5,302,687.9285714285714,4.072808572826056,774.0978718105056,4,1482,417,1479,1,0,1482,1,5,1,1,6,3,3,3,5,0,5,NA,NA,1,1,1,1,1,0,1,1,0,0,1
888,1,1,6,5,5,6,6,2,3,1,1,1,29,1,1,6,5,2,5,3,0.9199397837689887,0,6,11.411253512762576,984.5,838,835,1278.5,953.5,138,184,302,744.5,7.606416772293166,786.512983457532,1,888,418,887,0,1,888,1,25,2,1,5,4,4,5,5,1,2,5,1,0.5,0,0.5,1,0.5,0,0,0.5,1,0,1
1168,1,1,6,6,5,5,6,3,5,1,1,1,28,1,1,4,4,2.6666666666666665,4.5,2,0.9199397837689887,0,4,3.0160564825890126,984.5,1211,835,836,953.5,328,821,302,852.7142857142857,7.248683285819448,760.9641145042541,1,1168,418,1167,1,0,1168,1,10,3,1,5,5,4,4,5,2,4,5,2,0.5,1,0.5,0,0.5,1,1,0.5,0,1,0
902,1,0,3,5,4,6,5,4,6,3,3,2,40,0,1,3,4,1.6666666666666667,2.5,3,0.38907896537566705,0,3,14.135484489622932,272,838,411,1278.5,475,723.5,1208.5,1140.5,743.7857142857143,4.442512214757353,505.3798439521096,3,902,419,901,1,1,902,0,53,2,0,2,4,3,5,4,3,5,3,4,0.5,1,0.5,1,0.5,0,1,0.5,1,0,1
1460,1,0,3,4,4,5,5,5,5,1,4,2,43,0,1,2,2,1.6666666666666667,2.5,3,0.12111673737511972,0,2,3.6906037184603195,272,483.5,411,836,475,1125.5,821,302,632,5.1199885619600485,549.1834412590828,4,1460,419,1457,0,0,1460,0,10,3,0,2,3,3,4,4,4,4,4,4,0.5,0,0.5,0,0.5,1,0,0.5,0,1,0
915,2,0,4,5,5,5,6,5,5,3,2,1,39,1,1,3,3,3,4.5,4,0.3560968933899,0,3,1.8338387449910207,438.5,838,835,836,953.5,1125.5,821,1140.5,835.3571428571429,4.334567295193828,788.5359790429104,2,915,420,914,1,1,915,0,23,3,0,3,4,4,4,5,4,4,5,4,0,0.5,0.5,1,0.5,1,0.5,0,0,0.5,0.5
941,2,1,6,5,5,4,6,4,5,2,2,1,33,1,1,5,5,2.6666666666666665,4.5,3,0.9199397837689887,0,5,2.8560563583571583,984.5,838,835,372,953.5,723.5,821,843,789.6428571428571,4.819675107215362,801.6952647459805,2,941,420,940,0,0,941,1,49,3,1,5,4,4,3,5,3,4,5,3,1,0.5,0.5,0,0.5,0,0.5,1,1,0.5,0.5
920,2,1,6,6,6,6,4,5,6,1,4,2,76,1,1,8,3,3,4.5,4,0.12139044751608047,0,8,6.556719166447548,984.5,1211,1255,1278.5,239,1125.5,1208.5,302,1043.142857142857,6.311761294079523,1022.1439508836862,4,920,421,919,1,1,920,1,0,3,1,5,5,5,5,3,4,5,4,3,1,1,1,1,0,0.5,1,0.5,0,0,1
1389,1,1,5,4,5,5,5,5,4,2,4,2,72,1,1,6,5,2.6666666666666665,4,4,0.04091966607362801,0,6,3.0175310010728604,658.5,483.5,835,836,475,1125.5,432.5,843,692.2857142857143,5.829017418282162,969.5133718007683,4,1389,421,1387,0,0,1389,1,75,4,1,4,3,4,4,4,4,3,4,4,0,0,0,0,1,0.5,0,0.5,1,1,0
925,2,1,5,5,5,5,6,3,4,2,1,1,24,0,1,12,5,1.6666666666666667,4.5,4,0.9199397837689887,0,12,2.1747415352906088,658.5,838,835,836,953.5,328,432.5,843,697.3571428571429,10.496644753722407,762.4592436794229,1,925,422,924,0,1,925,1,30,1,1,4,4,4,4,5,2,3,5,2,0,0,0,0,0.5,0,0,0.5,1,0,1
1336,1,1,7,6,6,6,6,4,5,2,2,1,29,0,1,12,6,2.6666666666666665,5,5,0.31914602436020245,0,12,2.900166943994875,1356,1211,1255,1278.5,953.5,723.5,821,843,1085.5,9.079559034603697,860.2384018832411,2,1336,422,1334,1,0,1336,1,10,3,1,6,5,5,5,5,3,4,5,3,1,1,1,1,0.5,1,1,0.5,0,1,0
935,2,1,6,6,6,6,6,4,5,4,1,1,83,0,1,NA,6,3,5,5,0.11331599835773912,1,6.0595419847328245,2.3862806024331955,984.5,1211,1255,1278.5,953.5,723.5,821,1263,1032.4285714285713,19.84757358178186,1134.7050541362162,1,935,423,934,1,1,935,1,6,1,1,5,5,5,5,5,3,4,5,3,0,0,1,1,1,0.5,0.5,0.5,1,0,1
1273,1,1,7,7,5,5,5,4,5,2,1,1,79,0,1,9,4,3,5,3,0.9199397837689887,0,9,5.902665848695455,1356,1456.5,835,836,475,723.5,821,843,929,10.120802937825683,1061.6469821115327,1,1273,423,1271,0,0,1273,1,3,2,1,6,6,4,4,4,3,4,4,3,1,1,0,0,0,0.5,0.5,0.5,0,1,0
945,2,1,4,5,6,6,6,5,5,5,2,1,30,0,2,3,4,1.3333333333333333,4,4,0.8302997126043519,0,3,3.8819836995579564,438.5,838,1255,1278.5,953.5,1125.5,821,1349.5,958.5714285714286,7.3436157373517,614.1062702843673,2,945,424,944,1,1,945,1,0,3,1,3,4,5,5,5,4,4,5,4,1,1,1,1,1,1,1,1,0,0,1
1290,1,0,2,2,2,2,2,1,2,2,1,1,35,0,2,2,2,2,4,2,0.3879841248118242,0,2,8.072796753325342,155.5,120.5,77.5,65,65.5,31,94.5,843,87.07142857142857,9.856098601528185,631.0902009210006,1,1290,424,1288,0,0,1290,0,50,4,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
948,2,0,4,4,4,4,4,3,4,1,3,1,41,1,1,7,4,2.6666666666666665,4.5,2,0.31462980703435056,0,7,1.3736380535874009,438.5,483.5,411,372,239,328,432.5,302,386.35714285714283,5.1391579543686206,771.2232550846525,3,948,425,947,0,1,948,0,5,4,0,3,3,3,3,3,2,3,3,2,0,0,0,0,0,0,0,0,0,1,0
1220,1,1,7,5,5,5,6,4,5,1,2,1,48,1,1,8,5,2,4,3,0.9199397837689887,0,8,2.4146100547221248,1356,838,835,836,953.5,723.5,821,302,909,4.572019618972988,750.1666753775881,2,1220,425,1218,1,0,1220,1,8,2,1,6,4,4,4,5,3,4,5,3,1,1,1,1,1,1,1,1,1,0,1
949,2,1,5,5,5,5,6,5,5,2,5,2,56,0,1,8,3,2,4,4,0.11331599835773912,0,8,0.8120182072275629,658.5,838,835,836,953.5,1125.5,821,843,866.7857142857143,4.725508696471694,756.0362065553221,5,949,426,948,1,1,949,1,11,3,1,4,4,4,4,5,4,4,4,5,0.5,0.5,1,1,1,0.5,1,0.5,0,0,1
1073,2,1,5,5,4,3,3,5,4,3,4,2,57,0,1,11,3,2.3333333333333335,4,4,0.3487067195839605,0,11,9.389192395892978,658.5,838,411,133,107,1125.5,432.5,1140.5,529.3571428571429,4.479401584697565,789.0397898551959,4,1073,426,1072,0,0,1073,1,44,4,1,4,4,3,2,2,4,3,4,2,0.5,0.5,0,0,0,0.5,0,0.5,1,1,0
950,2,1,6,6,5,5,6,4,5,3,1,1,58,1,1,11,6,2.6666666666666665,5,4,0.9199397837689887,0,11,1.7810120559234215,984.5,1211,835,836,953.5,723.5,821,1140.5,909.2142857142857,6.484549607361498,970.5341062787538,1,950,427,949,0,1,950,1,6,3,1,5,5,4,4,5,3,4,5,3,0.5,0.5,0,1,0.5,0,0,0.5,0,1,0
1353,2,1,6,6,6,4,6,5,6,1,1,1,65,1,1,8,6,2.6666666666666665,5,4,0.4781716162583822,0,8,7.808394745343549,984.5,1211,1255,372,953.5,1125.5,1208.5,302,1015.7142857142857,5.250103527885718,973.7438377454677,1,1353,427,1351,1,0,1353,1,36,1,1,5,5,5,3,5,4,5,5,4,0.5,0.5,1,0,0.5,1,1,0.5,1,0,1
963,2,1,6,5,3,5,6,2,5,2,1,1,23,1,1,10,5,2.6666666666666665,5,4,0.7065827288901053,0,10,13.7490498701717,984.5,838,161.5,836,953.5,138,821,843,676.0714285714286,6.629890458361514,871.8053053740209,1,963,428,962,1,1,963,1,10,3,1,5,4,2,4,5,1,4,5,1,0.5,1,0,1,1,0.5,1,0.5,0,1,0
1217,1,1,6,3,4,4,5,2,3,1,1,1,30,1,1,8,6,3,5,4,0.9199397837689887,0,8,7.887519685574436,984.5,238.5,411,372,475,138,184,302,400.42857142857144,6.8320374528813765,928.7980048581377,1,1217,428,1215,0,0,1217,1,48,2,1,5,2,3,3,4,1,2,4,1,0.5,0,1,0,0,0.5,0,0.5,1,0,1
965,2,1,7,6,5,5,6,6,6,1,4,2,84,0,1,NA,5,2.3333333333333335,4,2,0.6169426577254686,1,6.0595419847328245,4.843794546205104,1356,1211,835,836,953.5,1339,1208.5,302,1105.5714285714287,17.594275359083326,972.9805117513287,4,965,429,964,0,1,965,1,3,1,1,6,5,4,4,5,5,5,5,5,0.5,0,0,0,1,0,0.5,0.5,1,0.5,0.5
1145,1,1,7,7,6,6,5,7,6,1,4,2,86,0,1,7,3,2,4,4,0.3823730669221294,0,7,7.776255288271538,1356,1456.5,1255,1278.5,475,1465,1208.5,302,1213.5,4.363931652358501,897.9704272001608,4,1145,429,1144,1,0,1145,1,0,1,1,6,6,5,5,4,6,5,6,4,0.5,1,1,1,0,1,0.5,0.5,0,0.5,0.5
967,2,1,4,1,2,4,7,1,4,2,4,1,49,1,4,3,5,2,4,4,0.04091966607362801,0,3,22.596415249717577,438.5,31,77.5,372,1400,31,432.5,843,397.5,6.604277206926718,808.2438023669094,4,967,430,966,0,1,967,1,26,1,1,3,0,1,3,6,0,3,6,0,0,0,0,0,0.5,0,0,0.5,0,0,1
1039,1,1,7,7,7,7,7,7,7,5,3,1,50,1,4,1,5,2,4.5,5,0.3054605173121664,0,1,5.211965369362896,1356,1456.5,1474,1476,1400,1465,1450,1349.5,1439.642857142857,9.617594492782823,753.1974812546123,3,1039,430,1038,1,0,1039,1,90,2,1,6,6,6,6,6,6,6,6,6,1,1,1,1,0.5,1,1,0.5,1,1,0
971,2,0,5,5,6,6,6,5,6,2,5,2,57,1,1,8,3,2,3,3,0,0,8,2.7226808798599165,658.5,838,1255,1278.5,953.5,1125.5,1208.5,843,1045.357142857143,5.015324731873428,694.4884578038757,5,971,431,970,1,1,971,0,4,4,0,4,4,5,5,5,4,5,4,5,1,1,1,1,0,1,1,0.5,1,0,1
1409,1,0,1,2,2,3,7,3,3,1,4,2,53,1,1,6,5,2.3333333333333335,3,4,0.08416586834542218,0,6,15.919693833292508,41,120.5,77.5,133,1400,328,184,302,326.2857142857143,5.030744700908963,742.0050542136926,4,1409,431,1407,0,0,1409,0,0,5,0,0,1,1,2,6,2,2,2,6,0,0,0,0,1,0,0,0.5,0,1,0
974,2,1,6,4,5,5,6,3,4,4,1,1,73,0,1,3,3,2.6666666666666665,5,4,0.9199397837689887,0,3,4.1194127262260585,984.5,483.5,835,836,953.5,328,432.5,1263,693.2857142857143,8.38817179477246,925.1353101836086,1,974,432,973,0,1,974,1,4,3,1,5,3,4,4,5,2,3,5,2,0.5,0,0,0,0.5,0,0,0.5,1,0,1
1119,2,1,6,6,6,6,6,4,5,1,1,1,75,0,1,2,5,2.6666666666666665,5,3,0.9199397837689887,0,2,2.3862806024331955,984.5,1211,1255,1278.5,953.5,723.5,821,302,1032.4285714285713,12.941819233448095,984.4690925665631,1,1119,432,1118,1,0,1119,1,2,4,1,5,5,5,5,5,3,4,5,3,0.5,1,1,1,0.5,1,1,0.5,0,1,0
976,2,1,6,6,5,4,6,4,5,4,3,1,50,1,3,10,6,2.3333333333333335,4.5,5,0.11331599835773912,0,10,4.24125478338619,984.5,1211,835,372,953.5,723.5,821,1263,842.9285714285714,6.481621153994135,876.7952882610373,3,976,433,975,0,1,976,1,21,2,1,5,5,4,3,5,3,4,5,3,1,1,0.5,0,0.5,0.5,0,1,0,0,1
1275,1,0,5,5,5,5,6,4,6,6,2,1,56,1,3,9,5,1.6666666666666667,4,3,0.37895169016012037,0,9,2.0224275161441128,658.5,838,835,836,953.5,723.5,1208.5,1403,864.7142857142857,5.922278791340857,736.2565201798293,2,1275,433,1273,1,0,1275,0,26,4,0,4,4,4,4,5,3,5,5,3,0,0,0.5,1,0.5,0.5,1,0,1,1,0
980,2,1,6,5,5,5,5,4,5,2,1,1,43,1,1,9,6,2.6666666666666665,5,4,0.6317230053373476,0,9,0.8408052152626132,984.5,838,835,836,475,723.5,821,843,787.5714285714286,4.317511248098216,929.2861486155655,1,980,434,979,0,1,980,1,15,2,1,5,4,4,4,4,3,4,4,3,0,0,0.5,0.5,0,0.5,0,0.5,1,0,1
1139,1,1,7,6,5,5,6,4,6,2,1,1,38,1,1,10,6,2.3333333333333335,5,4,0.8302997126043519,0,10,2.884916683087237,1356,1211,835,836,953.5,723.5,1208.5,843,1017.6428571428571,5.376757544481103,889.0878447578121,1,1139,434,1138,1,0,1139,1,2,5,1,6,5,4,4,5,3,5,5,3,1,1,0.5,0.5,1,0.5,1,0.5,0,1,0
982,2,0,3,4,4,5,5,3,4,4,4,2,41,0,1,9,5,2.3333333333333335,2.5,4,0.04091966607362801,0,9,3.7649290223439764,272,483.5,411,836,475,328,432.5,1263,462.57142857142856,7.743071939772072,702.1745259116977,4,982,435,981,0,1,982,0,25,3,0,2,3,3,4,4,2,3,2,4,0,0,0.5,0.5,0,0,0.5,0,1,0,1
1464,1,1,5,5,4,5,6,4,4,2,4,2,40,0,1,12,5,2,2.5,2,0.7982756261119474,0,12,3.7301674607400566,658.5,838,411,836,953.5,723.5,432.5,843,693.2857142857143,9.210127983190432,661.6382785160098,4,1464,435,1461,1,0,1464,1,6,5,1,4,4,3,4,5,3,3,3,5,1,1,0.5,0.5,1,1,0.5,1,0,1,0
987,2,1,4,3,3,2,2,2,2,1,3,3,22,1,1,8,2,2,3.5,3,0.9199397837689887,0,8,9.239536281992585,438.5,238.5,161.5,65,65.5,138,94.5,302,171.64285714285714,8.06557546175213,593.0226348443936,3,987,436,986,0,1,987,1,0,3,1,3,2,2,1,1,1,1,NA,NA,0,0,0,0,0,0,0,0.5,0,0,1
1454,1,1,6,6,4,5,6,3,5,1,2,3,19,1,1,10,4,2,3.5,2,0.11331599835773912,0,10,6.807991098334225,984.5,1211,411,836,953.5,328,821,302,792.1428571428571,12.690840238020504,615.7839195908454,2,1454,436,1451,1,0,1454,1,16,4,1,5,5,3,4,5,2,4,NA,NA,1,1,1,1,1,1,1,0.5,1,1,0
989,2,1,6,6,5,5,6,4,5,1,2,1,36,0,1,11,5,2.6666666666666665,5,3,0.7982756261119474,0,11,1.7810120559234215,984.5,1211,835,836,953.5,723.5,821,302,909.2142857142857,5.832930903564731,885.1861092825106,2,989,437,988,0,1,989,1,12,4,1,5,5,4,4,5,3,4,5,3,0,0.5,0,0,0.5,0.5,0,0.5,1,0.5,0.5
1401,1,1,7,6,6,6,6,4,6,1,2,1,37,0,1,13,5,2,4.5,4,0.7982756261119474,0,13,2.6605911273768785,1356,1211,1255,1278.5,953.5,723.5,1208.5,302,1140.857142857143,5.424107772449363,823.239891005693,2,1401,437,1399,1,0,1401,1,1,4,1,6,5,5,5,5,3,5,5,3,1,0.5,1,1,0.5,0.5,1,0.5,0,0.5,0.5
1005,1,1,4,4,4,4,7,1,7,2,3,1,63,0,1,3,2,3,5,3,0.8302997126043519,0,3,25.26295652564837,438.5,483.5,411,372,1400,31,1450,843,655.1428571428571,7.839725803953776,924.880183547494,3,1005,438,1004,0,1,1005,1,51,3,1,3,3,3,3,6,0,6,6,0,0,0,0,0,1,0,1,0.5,1,0.5,0.5
1346,2,1,7,5,6,6,6,4,5,2,3,1,64,0,1,6,2,3,5,4,0.9199397837689887,0,6,4.357224057598671,1356,838,1255,1278.5,953.5,723.5,821,843,1032.2142857142858,8.050060034697822,929.7231509615416,3,1346,438,1344,1,0,1346,1,3,3,1,6,4,5,5,5,3,4,5,3,1,1,1,1,0,1,0,0.5,0,0.5,0.5
1013,1,1,7,7,7,7,7,7,7,1,3,1,74,1,2,4,3,2.3333333333333335,4.5,3,0.11331599835773912,0,4,5.211965369362896,1356,1456.5,1474,1476,1400,1465,1450,302,1439.642857142857,5.855581441937465,879.2134051163767,3,1013,439,1012,1,1,1013,1,35,4,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,0.5,1,1,0
1272,1,1,4,4,4,4,5,3,4,1,3,1,73,1,2,6,2,2.3333333333333335,5,4,0.3560968933899,0,6,0.7396584575171528,438.5,483.5,411,372,475,328,432.5,302,420.07142857142856,6.394776770572858,874.6166979217201,3,1272,439,1270,0,0,1272,1,0,3,1,3,3,3,3,4,2,3,4,2,0,0,0,0,0,0,0,0.5,0,0,1
1016,1,1,6,6,6,5,6,4,6,2,2,3,32,0,1,1,5,2,4.5,3,0.8282468865471464,0,1,3.0514952371997706,984.5,1211,1255,836,953.5,723.5,1208.5,843,1024.5714285714287,8.200764138405528,740.7727410773817,2,1016,440,1015,1,1,1016,1,23,2,1,5,5,5,4,5,3,5,NA,NA,0,1,1,1,0.5,0.5,1,0.5,1,0,1
1181,2,1,7,5,4,4,6,4,5,3,1,3,26,0,1,2,4,2.6666666666666665,5,3,0.6169426577254686,0,2,5.670890195237706,1356,838,411,372,953.5,723.5,821,1140.5,782.1428571428571,7.6455614932184055,803.9594650984366,1,1181,440,1180,0,0,1181,1,14,4,1,6,4,3,3,5,3,4,NA,NA,1,0,0,0,0.5,0.5,0,0.5,0,1,0
1025,2,1,6,6,6,5,6,6,6,1,3,3,74,0,1,6,4,2.3333333333333335,4.5,3,0.7386068153825097,0,6,3.7632473301454854,984.5,1211,1255,836,953.5,1339,1208.5,302,1112.5,5.024281280922833,912.0263046673739,3,1025,441,1024,1,1,1025,1,16,2,1,5,5,5,4,5,5,5,NA,NA,1,1,1,0.5,0,1,1,0.5,1,0,1
1058,1,1,4,5,5,5,7,4,3,1,4,3,75,0,1,7,5,2.3333333333333335,4,3,0.1565622006295333,0,7,8.761428898620892,438.5,838,835,836,1400,723.5,184,302,750.7142857142857,5.919137256887427,925.2041617808916,4,1058,441,1057,0,0,1058,1,2,3,1,3,4,4,4,6,3,2,NA,NA,0,0,0,0.5,1,0,0,0.5,0,1,0
1029,1,1,4,3,4,4,3,4,4,4,3,3,38,1,3,5,5,2.6666666666666665,3,3,0.27206788011495825,0,5,4.655809282578502,438.5,238.5,411,372,107,723.5,432.5,1263,389,5.437921617091611,659.5780616487443,3,1029,442,1028,0,1,1029,1,64,3,1,3,2,3,3,2,3,3,NA,NA,0,0.5,0.5,0,0,0.5,0.5,1,1,0,1
1287,1,0,5,3,4,5,4,4,4,2,2,3,44,1,3,6,5,2,3.5,4,0.12139044751608047,0,6,5.6428907499743115,658.5,238.5,411,836,239,723.5,432.5,843,505.57142857142856,5.542311692878016,692.5662677546547,2,1287,442,1285,1,0,1287,0,21,4,0,4,2,3,4,3,3,3,NA,NA,1,0.5,0.5,1,1,0.5,0.5,0,0,1,0
1032,2,0,2,3,4,4,5,3,4,3,3,3,30,1,1,5,3,2,4,3,0.7086355549473107,0,5,4.147156770187459,155.5,238.5,411,372,475,328,432.5,1140.5,344.64285714285717,2.4033356415436633,668.4729127869291,3,1032,443,1031,0,1,1032,0,8,4,0,1,2,3,3,4,2,3,NA,NA,0,0,0.5,0,0,0,0,0,0,1,0
1158,1,1,6,4,4,5,6,4,5,1,2,3,26,1,1,NA,2,2,4.5,3,0.9199397837689887,1,6.0595419847328245,3.6696772586780733,984.5,483.5,411,836,953.5,723.5,821,302,744.7142857142857,13.414445768247433,683.0782114892445,2,1158,443,1157,1,0,1158,1,40,3,1,5,3,3,4,5,3,4,NA,NA,1,1,0.5,1,1,1,1,1,1,0,1
1034,1,1,7,6,5,4,6,4,5,1,3,1,71,0,1,11,5,2.6666666666666665,5,4,0.16231011358970848,0,11,5.134015458162213,1356,1211,835,372,953.5,723.5,821,302,896,6.204781010271555,999.7073220604273,3,1034,444,1033,1,1,1034,1,3,3,1,6,5,4,3,5,3,4,5,3,1,1,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1059,1,1,6,4,4,5,6,4,5,2,2,1,71,0,1,9,5,2.3333333333333335,5,4,0.12111673737511972,0,9,3.6696772586780733,984.5,483.5,411,836,953.5,723.5,821,843,744.7142857142857,6.2639157920157125,957.0667863830959,2,1059,444,1058,0,0,1059,1,3,3,1,5,3,3,4,5,3,4,5,3,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1037,1,1,6,4,3,4,6,2,5,2,2,1,67,1,1,5,2,3,4.5,4,0,0,5,9.304538536136711,984.5,483.5,161.5,372,953.5,138,821,843,559.1428571428571,8.571110780409214,958.1551003227308,2,1037,445,1036,0,1,1037,1,4,3,1,5,3,2,3,5,1,4,5,1,1,0,0,0,0,0,0,0.5,1,1,0
1428,1,1,4,5,5,5,7,5,7,1,3,1,73,1,1,5,2,2.3333333333333335,5,4,0.04091966607362801,0,5,7.893938146594384,438.5,838,835,836,1400,1125.5,1450,302,989,8.720705573018579,927.3967340835137,3,1428,445,1426,1,0,1428,1,0,2,1,3,4,4,4,6,4,6,6,4,0,1,1,1,1,1,1,0.5,0,0,1
1042,1,1,6,4,5,4,5,4,5,5,1,1,22,1,1,9,5,2,4,4,0.9199397837689887,0,9,3.9884969888796156,984.5,483.5,835,372,475,723.5,821,1349.5,670.6428571428571,7.8411249423643135,716.4166424832893,1,1042,446,1041,0,1,1042,1,3,4,1,5,3,4,3,4,3,4,4,3,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5
1295,1,1,6,6,5,4,6,4,6,1,2,1,21,1,1,9,3,2.6666666666666665,4,4,0.5496099630491308,0,9,5.298745362866717,984.5,1211,835,372,953.5,723.5,1208.5,302,898.2857142857143,7.2359923326768945,703.729376227424,2,1295,446,1293,1,0,1295,1,15,4,1,5,5,4,3,5,3,5,5,3,0.5,1,0.5,0.5,1,0.5,1,0.5,1,0.5,0.5
1049,1,0,6,6,6,5,6,6,6,2,4,2,27,1,1,5,4,2,3,2,0.04091966607362801,0,5,3.7632473301454854,984.5,1211,1255,836,953.5,1339,1208.5,843,1112.5,7.227317939542053,620.4914753733818,4,1049,447,1048,1,1,1049,0,16,5,0,5,5,5,4,5,5,5,5,5,0.5,1,0.5,0,1,0.5,0.5,0.5,1,1,0
1266,1,0,6,4,6,6,5,6,6,5,3,2,30,1,1,7,2,2,3.5,2,0.4625701382236211,0,7,8.469537491325216,984.5,483.5,1255,1278.5,475,1339,1208.5,1349.5,1003.4285714285714,6.3646833326708805,583.7214336977138,3,1266,447,1264,0,0,1266,0,10,3,0,5,3,5,5,4,5,5,5,4,0.5,0,0.5,1,0,0.5,0.5,0.5,0,0,1
1054,1,1,6,6,6,6,6,5,6,2,2,3,38,0,1,7,5,1.6666666666666667,5,4,0.9199397837689887,0,7,1.4795533767649025,984.5,1211,1255,1278.5,953.5,1125.5,1208.5,843,1145.2142857142858,7.826628994920825,767.2573539792888,2,1054,448,1053,1,1,1054,1,4,1,1,5,5,5,5,5,4,5,NA,NA,0.5,1,1,1,0.5,1,1,0.5,0,0,1
1159,1,1,6,5,5,5,6,4,5,1,1,3,31,0,1,10,3,2.3333333333333335,4.5,3,0.9199397837689887,0,10,0.6437339651479127,984.5,838,835,836,953.5,723.5,821,302,855.9285714285714,7.566870088058168,758.8501068760103,1,1159,448,1158,0,0,1159,1,12,2,1,5,4,4,4,5,3,4,NA,NA,0.5,0,0,0,0.5,0,0,0.5,1,1,0
1061,1,0,4,4,4,4,6,4,4,1,4,3,38,0,1,1,3,1.3333333333333333,2,3,0.9199397837689887,0,1,2.134175309231135,438.5,483.5,411,372,953.5,723.5,432.5,302,544.9285714285714,8.523911033613565,455.75847925896545,4,1061,449,1060,1,1,1061,0,0,5,0,3,3,3,3,5,3,3,NA,NA,0,0.5,1,0.5,1,1,0,0,0,0.5,0.5
