row_id,sample,outcome.x,q60_1,q60_2,q60_3,q60_4,q60_5,q60_6,q60_7,q25_new,caseid_BROW0017,caseid_BROW0016,caseid_BROW0015,caseid_BROW0014,caseid_BROW0013,caseid,ideo5,dem_rep_oth,age,female,race_new,faminc_new,educ,trust_in_govt,trust_in_science,covid_subj_know,relig_scale,faminc_new.NA,faminc_new_Imp,percdist,q60_1_rank,q60_2_rank,q60_3_rank,q60_4_rank,q60_5_rank,q60_6_rank,q60_7_rank,q25_new_rank,avg_perc_rank,covmh,ps,orig_id,id.x,bm,match_id,rankperc,grp,id.y,outcome.y,q22,q59_1,outcome,q60_1a,q60_2a,q60_3a,q60_4a,q60_5a,q60_6a,q60_7a,q60_ingroup,q60_outgroup,q60_1a_rank,q60_2a_rank,q60_3a_rank,q60_4a_rank,q60_5a_rank,q60_6a_rank,q60_7a_rank,outcome_rank,q22_rank,q59_1_rank,q59_1_rank_inv
935,2,1,6,6,6,6,6,4,5,4,1401653413,1298009181,1266803241,1235635605,1178477701,NA,1,1,83,0,1,NA,6,3,5,5,0.11331599835773912,1,6.0595419847328245,2.386280602433181,984.5,1211,1255,1278.5,953.5,723.5,821,1263,1032.4285714285713,19.847573581781866,1134.7050541362157,1,935,423,934,1,1,935,1,6,1,1,5,5,5,5,5,3,4,5,3,0,0,1,1,1,0.5,0.5,0.5,1,0,1
1273,1,1,7,7,5,5,5,4,5,2,1405562481,NA,NA,NA,NA,NA,1,1,79,0,1,9,4,3,5,3,0.9199397837689887,0,9,5.9026658486956896,1356,1456.5,835,836,475,723.5,821,843,929,10.120802937825685,1061.6469821115327,1,1273,423,1271,0,0,1273,1,3,2,1,6,6,4,4,4,3,4,4,3,1,1,0,0,0,0.5,0.5,0.5,0,1,0
945,2,1,4,5,6,6,6,5,5,5,1401793207,NA,NA,NA,NA,NA,2,1,30,0,2,3,4,1.3333333333333333,4,4,0.8302997126043519,0,3,3.8819836995579284,438.5,838,1255,1278.5,953.5,1125.5,821,1349.5,958.5714285714286,7.343615737351701,614.1062702843675,2,945,424,944,1,1,945,1,0,3,1,3,4,5,5,5,4,4,5,4,1,1,1,1,1,1,1,1,0,0,1
1290,1,0,2,2,2,2,2,1,2,2,1405606991,NA,NA,NA,NA,NA,1,1,35,0,2,2,2,2,4,2,0.3879841248118242,0,2,8.072796753325303,155.5,120.5,77.5,65,65.5,31,94.5,843,87.07142857142857,9.856098601528187,631.0902009210008,1,1290,424,1288,0,0,1290,0,50,4,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
948,2,0,4,4,4,4,4,3,4,1,1401653487,1297388857,1264989835,NA,1176889727,NA,3,1,41,1,1,7,4,2.6666666666666665,4.5,2,0.31462980703435056,0,7,1.3736380535873804,438.5,483.5,411,372,239,328,432.5,302,386.35714285714283,5.13915795436862,771.2232550846527,3,948,425,947,0,1,948,0,5,4,0,3,3,3,3,3,2,3,3,2,0,0,0,0,0,0,0,0,0,1,0
1220,1,1,7,5,5,5,6,4,5,1,1403908357,NA,NA,NA,NA,NA,2,1,48,1,1,8,5,2,4,3,0.9199397837689887,0,8,2.4146100547220875,1356,838,835,836,953.5,723.5,821,302,909,4.5720196189729885,750.1666753775884,2,1220,425,1218,1,0,1220,1,8,2,1,6,4,4,4,5,3,4,5,3,1,1,1,1,1,1,1,1,1,0,1
949,2,1,5,5,5,5,6,5,5,2,1401804153,NA,NA,NA,NA,NA,5,2,56,0,1,8,3,2,4,4,0.11331599835773912,0,8,0.812018207227556,658.5,838,835,836,953.5,1125.5,821,843,866.7857142857143,4.725508696471694,756.0362065553222,5,949,426,948,1,1,949,1,11,3,1,4,4,4,4,5,4,4,4,5,0.5,0.5,1,1,1,0.5,1,0.5,0,0,1
1073,2,1,5,5,4,3,3,5,4,3,1402805677,NA,NA,NA,NA,NA,4,2,57,0,1,11,3,2.3333333333333335,4,4,0.3487067195839605,0,11,9.38919239589307,658.5,838,411,133,107,1125.5,432.5,1140.5,529.3571428571429,4.479401584697566,789.0397898551963,4,1073,426,1072,0,0,1073,1,44,4,1,4,4,3,2,2,4,3,4,2,0.5,0.5,0,0,0,0.5,0,0.5,1,1,0
950,2,1,6,6,5,5,6,4,5,3,1401653489,1303866557,1265459617,1237963687,1178927165,NA,1,1,58,1,1,11,6,2.6666666666666665,5,4,0.9199397837689887,0,11,1.7810120559234999,984.5,1211,835,836,953.5,723.5,821,1140.5,909.2142857142857,6.484549607361498,970.5341062787539,1,950,427,949,0,1,950,1,6,3,1,5,5,4,4,5,3,4,5,3,0.5,0.5,0,1,0.5,0,0,0.5,0,1,0
1353,2,1,6,6,6,4,6,5,6,1,1407413073,NA,NA,NA,NA,NA,1,1,65,1,1,8,6,2.6666666666666665,5,4,0.4781716162583822,0,8,7.808394745343904,984.5,1211,1255,372,953.5,1125.5,1208.5,302,1015.7142857142857,5.250103527885719,973.7438377454677,1,1353,427,1351,1,0,1353,1,36,1,1,5,5,5,3,5,4,5,5,4,0.5,0.5,1,0,0.5,1,1,0.5,1,0,1
965,2,1,7,6,5,5,6,6,6,1,1401616305,1300875649,NA,1237163011,NA,NA,4,2,84,0,1,NA,5,2.3333333333333335,4,2,0.6169426577254686,1,6.0595419847328245,4.8437945462050545,1356,1211,835,836,953.5,1339,1208.5,302,1105.5714285714287,17.594275359083326,972.9805117513287,4,965,428,964,0,1,965,1,3,1,1,6,5,4,4,5,5,5,5,5,0.5,0,0,0,1,0,0.5,0.5,1,0.5,0.5
1145,1,1,7,7,6,6,5,7,6,1,1403651153,NA,NA,NA,NA,NA,4,2,86,0,1,7,3,2,4,4,0.3823730669221294,0,7,7.776255288271551,1356,1456.5,1255,1278.5,475,1465,1208.5,302,1213.5,4.3639316523585014,897.9704272001613,4,1145,428,1144,1,0,1145,1,0,1,1,6,6,5,5,4,6,5,6,4,0.5,1,1,1,0,1,0.5,0.5,0,0.5,0.5
967,2,1,4,1,2,4,7,1,4,2,1401901353,NA,NA,NA,NA,NA,4,1,49,1,4,3,5,2,4,4,0.04091966607362801,0,3,22.596415249717666,438.5,31,77.5,372,1400,31,432.5,843,397.5,6.604277206926718,808.2438023669096,4,967,429,966,0,1,967,1,26,1,1,3,0,1,3,6,0,3,6,0,0,0,0,0,0.5,0,0,0.5,0,0,1
1039,1,1,7,7,7,7,7,7,7,5,1402622743,NA,NA,NA,NA,NA,3,1,50,1,4,1,5,2,4.5,5,0.3054605173121664,0,1,5.2119653693628925,1356,1456.5,1474,1476,1400,1465,1450,1349.5,1439.642857142857,9.617594492782823,753.1974812546127,3,1039,429,1038,1,0,1039,1,90,2,1,6,6,6,6,6,6,6,6,6,1,1,1,1,0.5,1,1,0.5,1,1,0
971,2,0,5,5,6,6,6,5,6,2,1401960385,NA,NA,NA,1179791107,NA,5,2,57,1,1,8,3,2,3,3,0,0,8,2.7226808798599373,658.5,838,1255,1278.5,953.5,1125.5,1208.5,843,1045.357142857143,5.015324731873428,694.4884578038758,5,971,430,970,1,1,971,0,4,4,0,4,4,5,5,5,4,5,4,5,1,1,1,1,0,1,1,0.5,1,0,1
1409,1,0,1,2,2,3,7,3,3,1,1406308289,NA,NA,NA,NA,NA,4,2,53,1,1,6,5,2.3333333333333335,3,4,0.08416586834542218,0,6,15.91969383329245,41,120.5,77.5,133,1400,328,184,302,326.2857142857143,5.030744700908963,742.0050542136926,4,1409,430,1407,0,0,1409,0,0,5,0,0,1,1,2,6,2,2,2,6,0,0,0,0,1,0,0,0.5,0,1,0
974,2,1,6,4,5,5,6,3,4,4,1399444281,NA,NA,NA,NA,NA,1,1,73,0,1,3,3,2.6666666666666665,5,4,0.9199397837689887,0,3,4.119412726226088,984.5,483.5,835,836,953.5,328,432.5,1263,693.2857142857143,8.38817179477246,925.1353101836088,1,974,431,973,0,1,974,1,4,3,1,5,3,4,4,5,2,3,5,2,0.5,0,0,0,0.5,0,0,0.5,1,0,1
1119,2,1,6,6,6,6,6,4,5,1,1403174625,NA,NA,NA,NA,NA,1,1,75,0,1,2,5,2.6666666666666665,5,3,0.9199397837689887,0,2,2.386280602433181,984.5,1211,1255,1278.5,953.5,723.5,821,302,1032.4285714285713,12.941819233448097,984.4690925665628,1,1119,431,1118,1,0,1119,1,2,4,1,5,5,5,5,5,3,4,5,3,0.5,1,1,1,0.5,1,1,0.5,0,1,0
976,2,1,6,6,5,4,6,4,5,4,1399444515,NA,NA,1241938659,NA,NA,3,1,50,1,3,10,6,2.3333333333333335,4.5,5,0.11331599835773912,0,10,4.241254783386305,984.5,1211,835,372,953.5,723.5,821,1263,842.9285714285714,6.481621153994134,876.7952882610376,3,976,432,975,0,1,976,1,21,2,1,5,5,4,3,5,3,4,5,3,1,1,0.5,0,0.5,0.5,0,1,0,0,1
1275,1,0,5,5,5,5,6,4,6,6,1405574757,NA,NA,NA,NA,NA,2,1,56,1,3,9,5,1.6666666666666667,4,3,0.37895169016012037,0,9,2.022427516144072,658.5,838,835,836,953.5,723.5,1208.5,1403,864.7142857142857,5.922278791340856,736.2565201798295,2,1275,432,1273,1,0,1275,0,26,4,0,4,4,4,4,5,3,5,5,3,0,0,0.5,1,0.5,0.5,1,0,1,1,0
980,2,1,6,5,5,5,5,4,5,2,1402031403,NA,NA,NA,NA,NA,1,1,43,1,1,9,6,2.6666666666666665,5,4,0.6317230053373476,0,9,0.840805215262611,984.5,838,835,836,475,723.5,821,843,787.5714285714286,4.317511248098217,929.2861486155655,1,980,433,979,0,1,980,1,15,2,1,5,4,4,4,4,3,4,4,3,0,0,0.5,0.5,0,0.5,0,0.5,1,0,1
1139,1,1,7,6,5,5,6,4,6,2,1403649519,NA,NA,NA,NA,NA,1,1,38,1,1,10,6,2.3333333333333335,5,4,0.8302997126043519,0,10,2.8849166830872535,1356,1211,835,836,953.5,723.5,1208.5,843,1017.6428571428571,5.376757544481103,889.0878447578125,1,1139,433,1138,1,0,1139,1,2,5,1,6,5,4,4,5,3,5,5,3,1,1,0.5,0.5,1,0.5,1,0.5,0,1,0
982,2,0,3,4,4,5,5,3,4,4,1402074381,NA,NA,NA,NA,NA,4,2,41,0,1,9,5,2.3333333333333335,2.5,4,0.04091966607362801,0,9,3.7649290223440515,272,483.5,411,836,475,328,432.5,1263,462.57142857142856,7.743071939772073,702.1745259116975,4,982,434,981,0,1,982,0,25,3,0,2,3,3,4,4,2,3,2,4,0,0,0.5,0.5,0,0,0.5,0,1,0,1
1464,1,1,5,5,4,5,6,4,4,2,1407630173,NA,NA,NA,NA,NA,4,2,40,0,1,12,5,2,2.5,2,0.7982756261119474,0,12,3.730167460740219,658.5,838,411,836,953.5,723.5,432.5,843,693.2857142857143,9.21012798319043,661.6382785160096,4,1464,434,1461,1,0,1464,1,6,5,1,4,4,3,4,5,3,3,3,5,1,1,0.5,0.5,1,1,0.5,1,0,1,0
987,2,1,4,3,3,2,2,2,2,1,1402262625,NA,NA,NA,NA,NA,3,3,22,1,1,8,2,2,3.5,3,0.9199397837689887,0,8,9.239536281992628,438.5,238.5,161.5,65,65.5,138,94.5,302,171.64285714285714,8.06557546175213,593.0226348443938,3,987,435,986,0,1,987,1,0,3,1,3,2,2,1,1,1,1,NA,NA,0,0,0,0,0,0,0,0.5,0,0,1
1454,1,1,6,6,4,5,6,3,5,1,1408109439,NA,NA,NA,NA,NA,2,3,19,1,1,10,4,2,3.5,2,0.11331599835773912,0,10,6.807991098334688,984.5,1211,411,836,953.5,328,821,302,792.1428571428571,12.690840238020506,615.7839195908456,2,1454,435,1451,1,0,1454,1,16,4,1,5,5,3,4,5,2,4,NA,NA,1,1,1,1,1,1,1,0.5,1,1,0
989,2,1,6,6,5,5,6,4,5,1,1402368395,NA,NA,NA,NA,NA,2,1,36,0,1,11,5,2.6666666666666665,5,3,0.7982756261119474,0,11,1.7810120559234999,984.5,1211,835,836,953.5,723.5,821,302,909.2142857142857,5.832930903564732,885.1861092825111,2,989,436,988,0,1,989,1,12,4,1,5,5,4,4,5,3,4,5,3,0,0.5,0,0,0.5,0.5,0,0.5,1,0.5,0.5
1401,1,1,7,6,6,6,6,4,6,1,1408263467,NA,NA,NA,NA,NA,2,1,37,0,1,13,5,2,4.5,4,0.7982756261119474,0,13,2.660591127376872,1356,1211,1255,1278.5,953.5,723.5,1208.5,302,1140.857142857143,5.424107772449363,823.2398910056934,2,1401,436,1399,1,0,1401,1,1,4,1,6,5,5,5,5,3,5,5,3,1,0.5,1,1,0.5,0.5,1,0.5,0,0.5,0.5
1005,1,1,4,4,4,4,7,1,7,2,1402518143,NA,NA,NA,NA,NA,3,1,63,0,1,3,2,3,5,3,0.8302997126043519,0,3,25.26295652564795,438.5,483.5,411,372,1400,31,1450,843,655.1428571428571,7.839725803953777,924.8801835474942,3,1005,437,1004,0,1,1005,1,51,3,1,3,3,3,3,6,0,6,6,0,0,0,0,0,1,0,1,0.5,1,0.5,0.5
1346,2,1,7,5,6,6,6,4,5,2,1399444271,NA,NA,NA,NA,NA,3,1,64,0,1,6,2,3,5,4,0.9199397837689887,0,6,4.357224057598737,1356,838,1255,1278.5,953.5,723.5,821,843,1032.2142857142858,8.050060034697822,929.7231509615419,3,1346,437,1344,1,0,1346,1,3,3,1,6,4,5,5,5,3,4,5,3,1,1,1,1,0,1,0,0.5,0,0.5,0.5
1006,1,1,6,5,5,5,6,4,5,2,1402506957,NA,NA,NA,NA,NA,1,1,61,1,1,9,3,3,5,3,0.4063227042561926,0,9,0.643733965147904,984.5,838,835,836,953.5,723.5,821,843,855.9285714285714,7.541246850240775,928.0668813974802,1,1006,438,1005,0,1,1006,1,5,2,1,5,4,4,4,5,3,4,5,3,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0,1
1020,1,1,7,6,5,5,6,4,6,2,1402412525,NA,NA,NA,NA,NA,2,1,56,1,1,11,3,3,5,4,0.8302997126043519,0,11,2.8849166830872535,1356,1211,835,836,953.5,723.5,1208.5,843,1017.6428571428571,6.381742950735751,932.9010411755621,2,1020,438,1019,1,0,1020,1,6,4,1,6,5,4,4,5,3,5,5,3,1,1,0.5,0.5,0.5,0.5,1,0.5,1,1,0
1013,1,1,7,7,7,7,7,7,7,1,1402374553,NA,NA,NA,NA,NA,3,1,74,1,2,4,3,2.3333333333333335,4.5,3,0.11331599835773912,0,4,5.2119653693628925,1356,1456.5,1474,1476,1400,1465,1450,302,1439.642857142857,5.855581441937465,879.2134051163769,3,1013,439,1012,1,1,1013,1,35,4,1,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,0.5,1,1,0
1272,1,1,4,4,4,4,5,3,4,1,1405894899,NA,NA,NA,NA,NA,3,1,73,1,2,6,2,2.3333333333333335,5,4,0.3560968933899,0,6,0.739658457517154,438.5,483.5,411,372,475,328,432.5,302,420.07142857142856,6.394776770572859,874.6166979217204,3,1272,439,1270,0,0,1272,1,0,3,1,3,3,3,3,4,2,3,4,2,0,0,0,0,0,0,0,0.5,0,0,1
1016,1,1,6,6,6,5,6,4,6,2,1402297615,NA,NA,NA,NA,NA,2,3,32,0,1,1,5,2,4.5,3,0.8282468865471464,0,1,3.0514952371997928,984.5,1211,1255,836,953.5,723.5,1208.5,843,1024.5714285714287,8.200764138405528,740.7727410773821,2,1016,440,1015,1,1,1016,1,23,2,1,5,5,5,4,5,3,5,NA,NA,0,1,1,1,0.5,0.5,1,0.5,1,0,1
1181,2,1,7,5,4,4,6,4,5,3,1399444381,1300859265,1265384537,NA,NA,NA,1,3,26,0,1,2,4,2.6666666666666665,5,3,0.6169426577254686,0,2,5.670890195237616,1356,838,411,372,953.5,723.5,821,1140.5,782.1428571428571,7.645561493218407,803.959465098437,1,1181,440,1180,0,0,1181,1,14,4,1,6,4,3,3,5,3,4,NA,NA,1,0,0,0,0.5,0.5,0,0.5,0,1,0
1025,2,1,6,6,6,5,6,6,6,1,1402613933,NA,NA,NA,NA,NA,3,3,74,0,1,6,4,2.3333333333333335,4.5,3,0.7386068153825097,0,6,3.763247330145585,984.5,1211,1255,836,953.5,1339,1208.5,302,1112.5,5.024281280922833,912.0263046673741,3,1025,441,1024,1,1,1025,1,16,2,1,5,5,5,4,5,5,5,NA,NA,1,1,1,0.5,0,1,1,0.5,1,0,1
1058,1,1,4,5,5,5,7,4,3,1,1402563947,NA,NA,NA,NA,NA,4,3,75,0,1,7,5,2.3333333333333335,4,3,0.1565622006295333,0,7,8.761428898620775,438.5,838,835,836,1400,723.5,184,302,750.7142857142857,5.919137256887427,925.2041617808917,4,1058,441,1057,0,0,1058,1,2,3,1,3,4,4,4,6,3,2,NA,NA,0,0,0,0.5,1,0,0,0.5,0,1,0
1029,1,1,4,3,4,4,3,4,4,4,1402620265,NA,NA,NA,NA,NA,3,3,38,1,3,5,5,2.6666666666666665,3,3,0.27206788011495825,0,5,4.655809282578581,438.5,238.5,411,372,107,723.5,432.5,1263,389,5.437921617091611,659.5780616487442,3,1029,442,1028,0,1,1029,1,64,3,1,3,2,3,3,2,3,3,NA,NA,0,0.5,0.5,0,0,0.5,0.5,1,1,0,1
1287,1,0,5,3,4,5,4,4,4,2,1405551139,NA,NA,NA,NA,NA,2,3,44,1,3,6,5,2,3.5,4,0.12139044751608047,0,6,5.642890749974462,658.5,238.5,411,836,239,723.5,432.5,843,505.57142857142856,5.542311692878016,692.5662677546551,2,1287,442,1285,1,0,1287,0,21,4,0,4,2,3,4,3,3,3,NA,NA,1,0.5,0.5,1,1,0.5,0.5,0,0,1,0
1032,2,0,2,3,4,4,5,3,4,3,1402620159,NA,NA,NA,NA,NA,3,3,30,1,1,5,3,2,4,3,0.7086355549473107,0,5,4.147156770187415,155.5,238.5,411,372,475,328,432.5,1140.5,344.64285714285717,2.403335641543663,668.4729127869294,3,1032,443,1031,0,1,1032,0,8,4,0,1,2,3,3,4,2,3,NA,NA,0,0,0.5,0,0,0,0,0,0,1,0
1158,1,1,6,4,4,5,6,4,5,1,1403675063,NA,NA,NA,NA,NA,2,3,26,1,1,NA,2,2,4.5,3,0.9199397837689887,1,6.0595419847328245,3.6696772586780795,984.5,483.5,411,836,953.5,723.5,821,302,744.7142857142857,13.414445768247433,683.0782114892448,2,1158,443,1157,1,0,1158,1,40,3,1,5,3,3,4,5,3,4,NA,NA,1,1,0.5,1,1,1,1,1,1,0,1
1033,1,1,6,4,5,5,6,4,5,3,1401996103,NA,NA,NA,NA,NA,1,1,24,1,1,4,5,2.3333333333333335,5,4,0.7264267141097577,0,4,2.4436660022373866,984.5,483.5,835,836,953.5,723.5,821,1140.5,805.2857142857143,6.532204684841214,810.9032228960127,1,1033,444,1032,0,1,1033,1,5,4,1,5,3,4,4,5,3,4,5,3,0.5,0,0.5,0.5,0.5,1,0.5,0.5,0,1,0
1168,1,1,6,6,5,5,6,3,5,1,1403722885,NA,NA,NA,NA,NA,1,1,28,1,1,4,4,2.6666666666666665,4.5,2,0.9199397837689887,0,4,3.0160564825891,984.5,1211,835,836,953.5,328,821,302,852.7142857142857,7.248683285819449,760.9641145042543,1,1168,444,1167,1,0,1168,1,10,3,1,5,5,4,4,5,2,4,5,2,0.5,1,0.5,0.5,0.5,0,0.5,0.5,1,0,1
1034,1,1,7,6,5,4,6,4,5,1,1402334445,NA,NA,NA,NA,NA,3,1,71,0,1,11,5,2.6666666666666665,5,4,0.16231011358970848,0,11,5.134015458162257,1356,1211,835,372,953.5,723.5,821,302,896,6.204781010271554,999.707322060427,3,1034,445,1033,1,1,1034,1,3,3,1,6,5,4,3,5,3,4,5,3,1,1,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1059,1,1,6,4,4,5,6,4,5,2,1402095949,NA,NA,NA,NA,NA,2,1,71,0,1,9,5,2.3333333333333335,5,4,0.12111673737511972,0,9,3.6696772586780795,984.5,483.5,411,836,953.5,723.5,821,843,744.7142857142857,6.2639157920157125,957.0667863830961,2,1059,445,1058,0,0,1059,1,3,3,1,5,3,3,4,5,3,4,5,3,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1037,1,1,6,4,3,4,6,2,5,2,1402310161,NA,NA,NA,NA,NA,2,1,67,1,1,5,2,3,4.5,4,0,0,5,9.304538536136764,984.5,483.5,161.5,372,953.5,138,821,843,559.1428571428571,8.571110780409212,958.1551003227308,2,1037,446,1036,0,1,1037,1,4,3,1,5,3,2,3,5,1,4,5,1,1,0,0,0,0,0,0,0.5,1,1,0
1428,1,1,4,5,5,5,7,5,7,1,1407869957,NA,NA,NA,NA,NA,3,1,73,1,1,5,2,2.3333333333333335,5,4,0.04091966607362801,0,5,7.893938146594284,438.5,838,835,836,1400,1125.5,1450,302,989,8.72070557301858,927.396734083514,3,1428,446,1426,1,0,1428,1,0,2,1,3,4,4,4,6,4,6,6,4,0,1,1,1,1,1,1,0.5,0,0,1
1042,1,1,6,4,5,4,5,4,5,5,1402613085,NA,NA,NA,NA,NA,1,1,22,1,1,9,5,2,4,4,0.9199397837689887,0,9,3.9884969888798416,984.5,483.5,835,372,475,723.5,821,1349.5,670.6428571428571,7.841124942364314,716.4166424832895,1,1042,447,1041,0,1,1042,1,3,4,1,5,3,4,3,4,3,4,4,3,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5
1295,1,1,6,6,5,4,6,4,6,1,1405652031,NA,NA,NA,NA,NA,2,1,21,1,1,9,3,2.6666666666666665,4,4,0.5496099630491308,0,9,5.298745362866811,984.5,1211,835,372,953.5,723.5,1208.5,302,898.2857142857143,7.235992332676895,703.7293762274242,2,1295,447,1293,1,0,1295,1,15,4,1,5,5,4,3,5,3,5,5,3,0.5,1,0.5,0.5,1,0.5,1,0.5,1,0.5,0.5
1049,1,0,6,6,6,5,6,6,6,2,1402627265,NA,NA,NA,NA,NA,4,2,27,1,1,5,4,2,3,2,0.04091966607362801,0,5,3.763247330145585,984.5,1211,1255,836,953.5,1339,1208.5,843,1112.5,7.227317939542053,620.491475373382,4,1049,448,1048,1,1,1049,0,16,5,0,5,5,5,4,5,5,5,5,5,0.5,1,0.5,0,1,0.5,0.5,0.5,1,1,0
1266,1,0,6,4,6,6,5,6,6,5,1405769557,NA,NA,NA,NA,NA,3,2,30,1,1,7,2,2,3.5,2,0.4625701382236211,0,7,8.469537491325587,984.5,483.5,1255,1278.5,475,1339,1208.5,1349.5,1003.4285714285714,6.3646833326708805,583.7214336977144,3,1266,448,1264,0,0,1266,0,10,3,0,5,3,5,5,4,5,5,5,4,0.5,0,0.5,1,0,0.5,0.5,0.5,0,0,1
1054,1,1,6,6,6,6,6,5,6,2,1401848379,NA,NA,NA,NA,NA,2,3,38,0,1,7,5,1.6666666666666667,5,4,0.9199397837689887,0,7,1.479553376764901,984.5,1211,1255,1278.5,953.5,1125.5,1208.5,843,1145.2142857142858,7.826628994920825,767.2573539792894,2,1054,449,1053,1,1,1054,1,4,1,1,5,5,5,5,5,4,5,NA,NA,0.5,1,1,1,0.5,1,1,0.5,0,0,1
1159,1,1,6,5,5,5,6,4,5,1,1403679249,NA,NA,NA,NA,NA,1,3,31,0,1,10,3,2.3333333333333335,4.5,3,0.9199397837689887,0,10,0.643733965147904,984.5,838,835,836,953.5,723.5,821,302,855.9285714285714,7.5668700880581685,758.8501068760105,1,1159,449,1158,0,0,1159,1,12,2,1,5,4,4,4,5,3,4,NA,NA,0.5,0,0,0,0.5,0,0,0.5,1,1,0
1061,1,0,4,4,4,4,6,4,4,1,1402621133,NA,NA,NA,NA,NA,4,3,38,0,1,1,3,1.3333333333333333,2,3,0.9199397837689887,0,1,2.134175309231123,438.5,483.5,411,372,953.5,723.5,432.5,302,544.9285714285714,8.523911033613567,455.75847925896556,4,1061,450,1060,1,1,1061,0,0,5,0,3,3,3,3,5,3,3,NA,NA,0,0.5,1,0.5,1,1,0,0,0,0.5,0.5
1174,2,1,5,4,3,4,5,3,5,2,1399444337,1298435469,1264645957,1238662505,1178463641,NA,3,3,45,0,1,3,4,1,1.5,2,0.5344190502258107,0,3,5.064597531379632,658.5,483.5,161.5,372,475,328,821,843,471.35714285714283,7.435213796064345,398.00506390577226,3,1174,450,1173,0,0,1174,1,4,5,1,4,3,2,3,4,2,4,NA,NA,1,0.5,0,0.5,0,0,1,1,1,0.5,0.5
1063,2,1,2,3,4,5,6,4,4,1,1402651891,NA,NA,NA,NA,NA,4,2,20,1,1,8,3,1.6666666666666667,3,3,0.8282468865471464,0,8,5.629911673254776,155.5,238.5,411,836,953.5,723.5,432.5,302,535.7857142857143,6.832755471527469,558.6207726200367,4,1063,451,1062,1,1,1063,1,24,4,1,1,2,3,4,5,3,3,3,5,0,1,1,1,1,1,1,1,0,1,0
1300,1,0,4,2,2,3,2,3,1,4,1405709537,NA,NA,NA,NA,NA,5,2,26,1,1,5,3,2,4,3,0.27015190912823317,0,5,14.531276587127286,438.5,120.5,77.5,133,65.5,328,29.5,1263,170.35714285714286,5.928273274933179,634.9875094861573,5,1300,451,1298,0,0,1300,0,43,1,0,3,1,1,2,1,2,0,2,1,1,0,0,0,0,0,0,0,1,0,1
1066,2,1,7,6,5,6,6,6,7,7,1402682605,NA,NA,NA,NA,NA,3,3,37,1,1,8,4,2.3333333333333335,3,3,0,0,8,6.093607447551786,1356,1211,835,1278.5,953.5,1339,1450,1466,1203.2857142857142,6.744650554077771,676.3849220367283,3,1066,452,1065,1,1,1066,1,9,3,1,6,5,4,5,5,5,6,NA,NA,1,1,1,1,1,0.5,1,1,1,0,1
1392,1,0,6,5,4,4,5,6,5,4,1408198517,NA,NA,NA,NA,NA,4,3,40,1,1,10,6,1.6666666666666667,3.5,4,0.19187080881346652,0,10,7.460989898693123,984.5,838,411,372,475,1339,821,1263,748.6428571428571,6.963899120635176,723.950540613924,4,1392,452,1390,0,0,1392,0,2,4,0,5,4,3,3,4,5,4,NA,NA,0,0,0,0,0,0.5,0,0,0,1,0
1067,1,0,1,2,2,2,2,2,2,1,1402222523,NA,NA,NA,NA,NA,6,3,50,1,1,1,2,3,3,3,0.1929656493773094,0,1,7.866186429343488,41,120.5,77.5,65,65.5,138,94.5,302,86,8.611623541359503,635.913330303154,6,1067,453,1066,0,1,1067,0,2,1,0,0,1,1,1,1,1,1,NA,NA,0,0,0,0,0,0,0,0,1,0,1
1138,1,1,4,4,4,4,4,4,4,1,1403649191,NA,NA,NA,NA,NA,6,3,53,1,1,1,2,2,4,4,0.8282468865471464,0,1,1.101175422605879,438.5,483.5,411,372,239,723.5,432.5,302,442.85714285714283,9.390612959507944,653.7931792259519,6,1138,453,1137,1,0,1138,1,0,3,1,3,3,3,3,3,3,3,NA,NA,1,1,1,1,1,1,1,1,0,1,0
1068,1,0,4,4,4,5,5,5,5,3,1402715611,NA,NA,NA,NA,NA,6,3,20,0,2,NA,4,1,4,3,0.7386068153825097,1,6.0595419847328245,2.392761188827025,438.5,483.5,411,836,475,1125.5,821,1140.5,655.7857142857143,16.008371086901523,534.9763326952144,6,1068,454,1067,1,1,1068,0,14,5,0,3,3,3,4,4,4,4,NA,NA,1,1,1,1,1,1,1,0.5,1,1,0
1112,1,0,1,1,1,1,1,1,1,1,1402818911,NA,NA,NA,NA,NA,6,3,27,0,2,NA,2,2,3,3,0.7361434241138632,1,6.0595419847328245,12.30180202740861,41,31,22,19.5,25,31,29.5,302,28.428571428571427,12.144127824151727,518.1835432685945,6,1112,454,1111,0,0,1112,0,4,3,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0.5,0,0,1
1069,2,0,4,5,4,5,5,3,4,2,1402745827,NA,NA,NA,NA,NA,3,3,56,0,1,10,5,2,4,2,0.6169426577254686,0,10,4.09502739861541,438.5,838,411,836,475,328,432.5,843,537,5.56623624303621,793.784121469717,3,1069,455,1068,0,1,1069,0,28,4,0,3,4,3,4,4,2,3,NA,NA,0,0,0,0,0,0,0,0.5,1,1,0
